# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,KUFXXSEKEB,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,17,33
# x,y,z,u,w
6.460762577459278067e-02, 3.346634446532014806e+00, 1.847869982642741937e-01, 4.460365043975677174e-16, 2.088155927260396116e-02, -9.439663367348968270e-01, -4.253410428336121234e-14, 3.300417475279444623e-01, 1.586658611633003924e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
4.910248699865539523e-02, 3.346634446532014806e+00, 1.404400962116808538e-01, 1.387778780781445676e-17, 3.170862391482708736e-02, -9.439663367348999357e-01, 0.000000000000000000e+00, 3.300417475279355806e-01, 1.586658611633003924e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
3.257971866205982420e-02, 3.346634446532014806e+00, 9.318262888750358797e-02, 2.775557561562891351e-17, 4.207800244030283215e-02, -9.439663367348978262e-01, 0.000000000000000000e+00, 3.300417475279412427e-01, 1.586658611633003924e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
1.559040273988809844e-02, 3.346634446532014806e+00, 4.459076911580248104e-02, 5.561946577567963334e-17, 5.132353875414878697e-02, -9.439663367349000467e-01, 0.000000000000000000e+00, 3.300417475279353030e-01, 1.586658611633003924e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-1.249551786040595247e-03, 3.346634446532014806e+00, -3.573895820344619167e-03, 4.447631484581788332e-16, 5.876135495314109558e-02, -9.439663367348999357e-01, 1.511500918262347882e-14, 3.300417475279356916e-01, 1.586658611633003924e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-1.734463839633501592e-02, 3.346634446532014806e+00, -4.960813258205853948e-02, -5.194442433033791575e-10, 6.380867779171439658e-02, -9.439664042321109783e-01, 0.000000000000000000e+00, 3.300415544762493880e-01, 1.586658611633003924e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-3.219814847676234770e-02, 3.346634446532014806e+00, -9.209128389033161000e-02, -6.293587812453131020e-10, 6.609950529737991520e-02, -9.439664151568178951e-01, 1.343699042381987885e-14, 3.300415232300111801e-01, 1.586658611633003924e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-4.546395058019073177e-02, 3.346634446532014806e+00, -1.300333645792713932e-01, -5.225722664425075979e-10, 6.557303511531278883e-02, -9.439663617426565789e-01, 0.000000000000000000e+00, 3.300416760021863682e-01, 1.586658611633003924e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-5.696167241480076804e-02, 3.346634446532014806e+00, -1.629184842415808410e-01, 1.144391699630559363e-16, 6.242212238290785475e-02, -9.439663367349007128e-01, 0.000000000000000000e+00, 3.300417475279331936e-01, 1.586658611633003924e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-6.666042484005282875e-02, 3.346634446532014806e+00, -1.906582955422380099e-01, 3.925231146709437917e-17, 5.702097700317096396e-02, -9.439663367349003797e-01, 0.000000000000000000e+00, 3.300417475279341373e-01, 1.586658611633003924e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-7.463998584616249321e-02, 3.346634446532014806e+00, -2.134809748793499162e-01, 1.140799233470469464e-09, 4.975162648345840544e-02, -9.439662977496601215e-01, 0.000000000000000000e+00, 3.300418590312446110e-01, 1.586658611633003924e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-8.104289501100439552e-02, 3.346634446532014806e+00, -2.317942057177323489e-01, 3.925231146709437917e-17, 4.086936297002973645e-02, -9.439663367349001577e-01, 0.000000000000000000e+00, 3.300417475279349144e-01, 1.586658611633003924e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-8.601374177766232809e-02, 3.346634446532014806e+00, -2.460115344282329253e-01, 3.925231146709437917e-17, 3.028141584114773383e-02, -9.439663367349008238e-01, 0.000000000000000000e+00, 3.300417475279325830e-01, 1.586658611633003924e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-8.957063006751161960e-02, 3.346634446532014806e+00, -2.561847408007393301e-01, 4.085695901143650817e-09, 1.711865251254042486e-02, -9.439663155257846938e-01, 0.000000000000000000e+00, 3.300418081890155730e-01, 1.586658611633003924e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-9.105726253853119179e-02, 3.346634446532014806e+00, -2.604367210979310898e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.586658611633003924e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
7.480400851514831806e-02, 3.666666666666665186e+00, 2.336507180492704838e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666963e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
6.463323201274434604e-02, 3.666666666666665186e+00, 2.018822436041597390e-01, 1.494683490070454129e-16, 9.039227404990517190e-03, -9.523818049405043951e-01, 0.000000000000000000e+00, 3.049080150115227594e-01, 1.666666666666666963e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
5.307549616419766914e-02, 3.666666666666665186e+00, 1.657815942721140856e-01, 8.882055243408596854e-16, 1.856834700617871273e-02, -9.523818049404737529e-01, 0.000000000000000000e+00, 3.049080150116183496e-01, 1.666666666666666963e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
4.033794508162496378e-02, 3.666666666666665186e+00, 1.259957857879379084e-01, 1.387778780781445676e-17, 2.819601372927093078e-02, -9.523818049404755293e-01, 0.000000000000000000e+00, 3.049080150116130761e-01, 1.666666666666666963e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
2.676440609211808153e-02, 3.666666666666665186e+00, 8.359876463464224750e-02, 4.443601777255713779e-16, 3.741669577632770333e-02, -9.523818049404744190e-01, -2.373748940872662783e-14, 3.049080150116166843e-01, 1.666666666666666963e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
1.280759586656460974e-02, 3.666666666666665186e+00, 4.000459373914017069e-02, 1.387778780781445676e-17, 4.563803232943416943e-02, -9.523818049404759734e-01, 0.000000000000000000e+00, 3.049080150116117993e-01, 1.666666666666666963e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-1.026513205396969997e-03, 3.666666666666665186e+00, -3.206319451176081747e-03, 4.476378637890974282e-16, 5.225190394448449294e-02, -9.523818049404757513e-01, 1.699801064940673574e-14, 3.049080150116126875e-01, 1.666666666666666963e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-1.424871307349516447e-02, 3.666666666666665186e+00, -4.450593099200003677e-02, -5.090213716968447751e-10, 5.674039327165181917e-02, -9.523818736584360733e-01, 0.000000000000000000e+00, 3.049078003706148232e-01, 1.666666666666666963e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-2.645094439886901128e-02, 3.666666666666665186e+00, -8.261966537027928825e-02, -6.156793370671062797e-10, 5.877716456930365263e-02, -9.523818846450528008e-01, 1.511094361574522063e-14, 3.049077660538304646e-01, 1.666666666666666963e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-3.734887237305281604e-02, 3.666666666666665186e+00, -1.166594013010299469e-01, -5.120866495961110788e-10, 5.830911477100682999e-02, -9.523818304006057556e-01, 0.000000000000000000e+00, 3.049079354867494929e-01, 1.666666666666666963e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-4.679430623725162885e-02, 3.666666666666665186e+00, -1.461622641617820462e-01, 8.441528768080324345e-17, 5.550713977517302694e-02, -9.523818049404761954e-01, 0.000000000000000000e+00, 3.049080150116107446e-01, 1.666666666666666963e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-5.476188113220156750e-02, 3.666666666666665186e+00, -1.710490266798548598e-01, 3.103167691559091397e-17, 5.070432115743925272e-02, -9.523818049404761954e-01, 0.000000000000000000e+00, 3.049080150116109111e-01, 1.666666666666666963e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-6.131713062202129305e-02, 3.666666666666665186e+00, -1.915243832909691857e-01, 1.118489464462640444e-09, 4.424023893583305805e-02, -9.523817652293062874e-01, 0.000000000000000000e+00, 3.049081390496334865e-01, 1.666666666666666963e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-6.657715419382551070e-02, 3.666666666666665186e+00, -2.079540948653062216e-01, 3.925231146709437917e-17, 3.634194667371453552e-02, -9.523818049404755293e-01, -1.221974193724917387e-14, 3.049080150116129651e-01, 1.666666666666666963e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-7.066073032486974714e-02, 3.666666666666665186e+00, -2.207091666076732850e-01, 4.484050470211362141e-16, 2.692690856254774390e-02, -9.523818049404764174e-01, 3.298478982973485372e-14, 3.049080150116101895e-01, 1.666666666666666963e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-7.358273119149719155e-02, 3.666666666666665186e+00, -2.298360518398976093e-01, 3.996891258979715797e-09, 1.522228562302056255e-02, -9.523817833844583358e-01, 0.000000000000000000e+00, 3.049080823419391684e-01, 1.666666666666666963e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-7.480400851514831806e-02, 3.666666666666665186e+00, -2.336507180492704838e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666963e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
6.154774309617340455e-02, 3.952406637797934330e+00, 2.091782465221546927e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.738101659449484471e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
5.317936349079717406e-02, 3.952406637797934330e+00, 1.807371878573538204e-01, 1.118863022827952404e-16, 8.033810874824499904e-03, -9.593347945923822451e-01, 5.527752853153439816e-14, 2.822707067415812787e-01, 1.738101659449484471e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
4.366981218599334802e-02, 3.952406637797934330e+00, 1.484177043623529091e-01, 4.440892098500626162e-16, 1.650302414378848614e-02, -9.593347945923552667e-01, -5.381913108540312601e-14, 2.822707067416730387e-01, 1.738101659449484471e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
3.318952460159454998e-02, 3.952406637797934330e+00, 1.127990436337721752e-01, 6.938893903907228378e-18, 2.505982332072492075e-02, -9.593347945923559328e-01, 0.000000000000000000e+00, 2.822707067416705962e-01, 1.738101659449484471e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
2.202139728843213046e-02, 3.952406637797934330e+00, 7.484266748114695722e-02, 4.654751537338637096e-17, 3.325490597370096835e-02, -9.593347945923548226e-01, 0.000000000000000000e+00, 2.822707067416745930e-01, 1.738101659449484471e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
1.053791950086869350e-02, 3.952406637797934330e+00, 3.581453051396096821e-02, 4.477603233993731627e-16, 4.056179848195599208e-02, -9.593347945923562659e-01, 0.000000000000000000e+00, 2.822707067416694304e-01, 1.738101659449484471e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-8.446014098002219139e-04, 3.952406637797934330e+00, -2.870490988371193763e-03, 4.271261210083258513e-17, 4.644002140135603668e-02, -9.593347945923560438e-01, 0.000000000000000000e+00, 2.822707067416700411e-01, 1.738101659449484471e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-1.172365447464894517e-02, 3.952406637797934330e+00, -3.984440959933666093e-02, -9.560087387846974415e-11, 5.042952309014211987e-02, -9.593348080354938689e-01, -8.806135426985080102e-15, 2.822706610533624594e-01, 1.738101659449484471e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-2.176348608930603334e-02, 3.952406637797934330e+00, -7.396612173506941779e-02, -1.154632458655334624e-10, 5.223957000863801298e-02, -9.593348101619961765e-01, 0.000000000000000000e+00, 2.822706538261578468e-01, 1.738101659449484471e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-3.073015826476878376e-02, 3.952406637797934330e+00, -1.044405578142521274e-01, -9.617656174623532503e-11, 5.182359838760527970e-02, -9.593347995730789890e-01, 0.000000000000000000e+00, 2.822706898140163734e-01, 1.738101659449484471e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-3.850173267213068129e-02, 3.952406637797934330e+00, -1.308532940978265058e-01, 5.551115123125782702e-17, 4.933318337693211320e-02, -9.593347945923568210e-01, 0.000000000000000000e+00, 2.822707067416675430e-01, 1.738101659449484471e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-4.505734730385985154e-02, 3.952406637797934330e+00, -1.531334282596484020e-01, 8.441528768080324345e-17, 4.506457338271328134e-02, -9.593347945923568210e-01, 0.000000000000000000e+00, 2.822707067416678206e-01, 1.738101659449484471e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-5.045092122851756178e-02, 3.952406637797934330e+00, -1.714642114743079315e-01, 2.101235750372226327e-10, 3.931951279041970976e-02, -9.593347868216278718e-01, 0.000000000000000000e+00, 2.822707331515293405e-01, 1.738101659449484471e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-5.477879680159238041e-02, 3.952406637797934330e+00, -1.861730761377490551e-01, 8.882868333007364787e-16, 3.229969922411585898e-02, -9.593347945923564879e-01, -4.124705992789801243e-14, 2.822707067416686533e-01, 1.738101659449484471e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-5.813870891881911529e-02, 3.952406637797934330e+00, -1.975921873804117046e-01, 4.450098274550996532e-16, 2.393187837223434769e-02, -9.593347945923569320e-01, 3.711277509794574432e-14, 2.822707067416672100e-01, 1.738101659449484471e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-6.054288643939723102e-02, 3.952406637797934330e+00, -2.057631066178025880e-01, 7.495688593006249092e-10, 1.352913332552364324e-02, -9.593347903815564459e-01, 0.000000000000000000e+00, 2.822707210526359534e-01, 1.738101659449484471e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-6.154774309617340455e-02, 3.952406637797934330e+00, -2.091782465221546927e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.738101659449484471e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
5.102042128316576497e-02, 4.200316989408380941e+00, 1.875544090269087305e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800079247352096345e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.408339595217048573e-02, 4.200316989408380941e+00, 1.620534497318351641e-01, 1.040834085586084257e-16, 7.161512641274561317e-03, -9.649344173770456612e-01, 2.480421285808281031e-13, 2.624910858700182925e-01, 1.800079247352096345e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
3.620038856022051582e-02, 4.200316989408380941e+00, 1.330749984457074986e-01, 8.884223316973177806e-16, 1.471115238664146008e-02, -9.649344173770163513e-01, -6.037449659665277228e-14, 2.624910858701262617e-01, 1.800079247352096345e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
2.751268271064563620e-02, 4.200316989408380941e+00, 1.011384229444334121e-01, 1.551583845779545699e-17, 2.233886810328963857e-02, -9.649344173770171285e-01, 0.000000000000000000e+00, 2.624910858701239857e-01, 1.800079247352096345e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
1.825478742809703847e-02, 4.200316989408380941e+00, 6.710579375631807453e-02, 8.882936087114456313e-16, 2.964414189302891356e-02, -9.649344173770161293e-01, -2.996134693003167570e-14, 2.624910858701271499e-01, 1.800079247352096345e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
8.735480219677405067e-03, 4.200316989408380941e+00, 3.211219721363670065e-02, 8.881936661623154213e-16, 3.615766379211717008e-02, -9.649344173770171285e-01, 0.000000000000000000e+00, 2.624910858701232641e-01, 1.800079247352096345e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-7.001380972983597961e-04, 4.200316989408380941e+00, -2.573753484849117257e-03, 8.884379973665727193e-16, 4.139763874316217812e-02, -9.649344173770169064e-01, 2.145480869598702501e-14, 2.624910858701241523e-01, 1.800079247352096345e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-9.718405258796289359e-03, 4.200316989408380941e+00, -3.572549401113925271e-02, 4.363315394785022422e-10, 4.495415321181659568e-02, -9.649343533711987053e-01, -1.975742742867770517e-14, 2.624913211595892859e-01, 1.800079247352096345e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-1.804099109631381037e-02, 4.200316989408380941e+00, -6.631986444308923812e-02, 5.263479487120108357e-10, 4.656756872390137997e-02, -9.649343433359257594e-01, 0.000000000000000000e+00, 2.624913580498711707e-01, 1.800079247352096345e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-2.547397617711161244e-02, 4.200316989408380941e+00, -9.364400424972862957e-02, 4.389590639052878503e-10, 4.619674660586869930e-02, -9.649343936626186835e-01, 0.000000000000000000e+00, 2.624911730457890613e-01, 1.800079247352096345e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-3.191627381030752442e-02, 4.200316989408380941e+00, -1.173263121370644591e-01, 4.220764384040162172e-17, 4.397666585547213569e-02, -9.649344173770174615e-01, 0.000000000000000000e+00, 2.624910858701221539e-01, 1.800079247352096345e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-3.735059525664018165e-02, 4.200316989408380941e+00, -1.373032335676500071e-01, 2.860979249076398407e-17, 4.017153465303555798e-02, -9.649344173770173505e-01, 0.000000000000000000e+00, 2.624910858701229310e-01, 1.800079247352096345e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-4.182163949726204477e-02, 4.200316989408380941e+00, -1.537390849227167622e-01, -9.590468662638568116e-10, 3.505034907213836620e-02, -9.649344543761247950e-01, 0.000000000000000000e+00, 2.624909498589436674e-01, 1.800079247352096345e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-4.540925710037839458e-02, 4.200316989408380941e+00, -1.669274021189339763e-01, 8.903441835098303349e-16, 2.879264995243304912e-02, -9.649344173770173505e-01, -3.084740102656206065e-14, 2.624910858701223759e-01, 1.800079247352096345e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-4.819447915843917685e-02, 4.200316989408380941e+00, -1.771660607573851132e-01, 8.881784197001252323e-16, 2.133339359895565501e-02, -9.649344173770183497e-01, 4.163324581156205442e-14, 2.624910858701193228e-01, 1.800079247352096345e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-5.018743256479428483e-02, 4.200316989408380941e+00, -1.844922879610484956e-01, -3.416966157268001827e-09, 1.206015574478900079e-02, -9.649344374014121595e-01, 0.000000000000000000e+00, 2.624910122591253558e-01, 1.800079247352096345e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-5.102042128316576497e-02, 4.200316989408380941e+00, -1.875544090269087305e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800079247352096345e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.282766915676373964e-02, 4.410111002387690604e+00, 1.689927999619245114e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.852527750596923983e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.700457678833634495e-02, 4.410111002387690604e+00, 1.460155821223202699e-01, 8.121767085755589087e-17, 6.423333399059456307e-03, -9.693553671517703973e-01, 1.382737535981205231e-13, 2.456627203587394559e-01, 1.852527750596923983e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
3.038740617210401729e-02, 4.410111002387690604e+00, 1.199050276074414417e-01, 1.040834085586084257e-17, 1.319478735807272894e-02, -9.693553671517368686e-01, 0.000000000000000000e+00, 2.456627203588721553e-01, 1.852527750596923983e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
2.309475388701517917e-02, 4.410111002387690604e+00, 9.112910416657267476e-02, 1.551583845779545699e-17, 2.003626953865254162e-02, -9.693553671517369796e-01, 0.000000000000000000e+00, 2.456627203588717390e-01, 1.852527750596923983e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
1.532347199092119056e-02, 4.410111002387690604e+00, 6.046456619913744002e-02, 8.886272337648727010e-16, 2.658854577879540826e-02, -9.693553671517365355e-01, -6.680910096320160687e-14, 2.456627203588734876e-01, 1.852527750596923983e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
7.332755147148095620e-03, 4.410111002387690604e+00, 2.893416448174992994e-02, 3.648078513720560085e-17, 3.243068065387574861e-02, -9.693553671517373127e-01, 0.000000000000000000e+00, 2.456627203588706010e-01, 1.852527750596923983e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-5.877113916547271888e-04, 4.410111002387690604e+00, -2.319038033139514399e-03, 8.885375949244838022e-16, 3.713054055767565226e-02, -9.693553671517369796e-01, 4.784085587552914509e-14, 2.456627203588714892e-01, 1.852527750596923983e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-8.157845190848680983e-03, 4.410111002387690604e+00, -3.218986995092437686e-02, 8.478961081884504485e-10, 4.032057087713569049e-02, -9.693552373699995117e-01, 0.000000000000000000e+00, 2.456632324613351182e-01, 1.852527750596923983e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-1.514400723644959701e-02, 4.410111002387690604e+00, -5.975641999483147226e-02, 1.021836663580606863e-09, 4.176763753154299347e-02, -9.693552171659863825e-01, 0.000000000000000000e+00, 2.456633121837354106e-01, 1.852527750596923983e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-2.138341961802045499e-02, 4.410111002387690604e+00, -8.437638622785809117e-02, 8.530020192212928475e-10, 4.143501677147407025e-02, -9.693553190670487485e-01, 0.000000000000000000e+00, 2.456629100951550349e-01, 1.852527750596923983e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-2.679122557373987690e-02, 4.410111002387690604e+00, -1.057149341362835226e-01, 6.938893903907228378e-18, 3.944373217198691994e-02, -9.693553671517375347e-01, 0.000000000000000000e+00, 2.456627203588696295e-01, 1.852527750596923983e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-3.135291509220400341e-02, 4.410111002387690604e+00, -1.237148089709491083e-01, 2.775557561562891351e-17, 3.603081822981950982e-02, -9.693553671517374237e-01, 0.000000000000000000e+00, 2.456627203588698793e-01, 1.852527750596923983e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-3.510601461875972884e-02, 4.410111002387690604e+00, -1.385240855441585706e-01, -1.863294148157514084e-09, 3.143763302395469889e-02, -9.693554421584094083e-01, 0.000000000000000000e+00, 2.456624243914286299e-01, 1.852527750596923983e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-3.811753393716309224e-02, 4.410111002387690604e+00, -1.504071763538305517e-01, 1.387778780781445676e-17, 2.582482212221243190e-02, -9.693553671517375347e-01, 0.000000000000000000e+00, 2.456627203588698516e-01, 1.852527750596923983e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-4.045551088503486492e-02, 4.410111002387690604e+00, -1.596325504740302437e-01, 8.777083671441753062e-17, 1.913443520712202264e-02, -9.693553671517380899e-01, 0.000000000000000000e+00, 2.456627203588674924e-01, 1.852527750596923983e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-4.212843604973655343e-02, 4.410111002387690604e+00, -1.662337107350493337e-01, -6.633599120847236572e-09, 1.081704018794976511e-02, -9.693554077153889725e-01, 0.000000000000000000e+00, 2.456625602995534952e-01, 1.852527750596923983e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-4.282766915676373964e-02, 4.410111002387690604e+00, -1.689927999619245114e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.852527750596923983e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.654212252599933763e-02, 4.583936393671724119e+00, 1.534440043416329669e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.895984098417931918e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.157364866326338448e-02, 4.583936393671724119e+00, 1.325808887844422690e-01, 6.206335383118182794e-17, 5.811709083763693003e-03, -9.727950202809939606e-01, 0.000000000000000000e+00, 2.316675387629882066e-01, 1.895984098417931918e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
2.592763840413121745e-02, 4.583936393671724119e+00, 1.088727305596762091e-01, 1.430489624538199204e-17, 1.193839098535197027e-02, -9.727950202809539926e-01, 0.000000000000000000e+00, 2.316675387631561278e-01, 1.895984098417931918e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
1.970528265636017906e-02, 4.583936393671724119e+00, 8.274444034618776145e-02, 1.551583845779545699e-17, 1.812843308111260210e-02, -9.727950202809531044e-01, 0.000000000000000000e+00, 2.316675387631594585e-01, 1.895984098417931918e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
1.307454274399913810e-02, 4.583936393671724119e+00, 5.490130443702803675e-02, 8.673617379884035472e-18, 2.405680717885805286e-02, -9.727950202809525493e-01, 0.000000000000000000e+00, 2.316675387631615957e-01, 1.895984098417931918e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
6.256572965935500164e-03, 4.583936393671724119e+00, 2.627197171334796910e-02, 6.992893892674702526e-18, 2.934265896526053186e-02, -9.727950202809533264e-01, 0.000000000000000000e+00, 2.316675387631585703e-01, 1.895984098417931918e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-5.014567009276743592e-04, 4.583936393671724119e+00, -2.105666526062921484e-03, 2.582131669350735386e-17, 3.359500222667837627e-02, -9.727950202809531044e-01, 2.643781398516495124e-14, 2.316675387631595695e-01, 1.895984098417931918e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-6.960570091784093472e-03, 4.583936393671724119e+00, -2.922812561377755025e-02, 1.025262040637238461e-09, 3.648131735433476908e-02, -9.727948567168098748e-01, 0.000000000000000000e+00, 2.316682255841776561e-01, 1.895984098417931918e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-1.292141715580522043e-02, 4.583936393671724119e+00, -5.425831487332863357e-02, 1.234678846149738084e-09, 3.779058649954585708e-02, -9.727948313926978452e-01, 0.000000000000000000e+00, 2.316683319222818394e-01, 1.895984098417931918e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-1.824511045546511195e-02, 4.583936393671724119e+00, -7.661303215077541751e-02, 1.031436037634758770e-09, 3.748962389438792453e-02, -9.727949596797172971e-01, 0.000000000000000000e+00, 2.316677932336243806e-01, 1.895984098417931918e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-2.285924652947581709e-02, 4.583936393671724119e+00, -9.598824811612174934e-02, 1.387778780781445676e-17, 3.568793371289818300e-02, -9.727950202809538816e-01, 0.000000000000000000e+00, 2.316675387631567384e-01, 1.895984098417931918e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-2.675144567529265383e-02, 4.583936393671724119e+00, -1.123319791679864288e-01, 3.273069708340168845e-17, 3.259999451878713150e-02, -9.727950202809537705e-01, 0.000000000000000000e+00, 2.316675387631569605e-01, 1.895984098417931918e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
