# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,KUFXXSEKEB,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,17,33
# x,y,z,u,w
-2.769162079196363369e-02, 4.839036020237547753e+00, -1.282394880454923169e-01, 5.594315114139762021e-17, 8.275393018911968157e-03, -9.774705525379387971e-01, 0.000000000000000000e+00, 2.110718335571487025e-01, 1.959759005059387826e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.815127290548778694e-02, 4.839036020237547753e+00, -1.303681302134680198e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.959759005059387826e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.542620796752173562e-02, 4.929151638201567209e+00, 1.221482255221121166e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.982287909550392246e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.196911678117276570e-02, 4.929151638201567209e+00, 1.055402612350246350e-01, 3.736708725176135323e-17, 4.596987211394596567e-03, -9.790145554208622425e-01, 0.000000000000000000e+00, 2.037903341036851890e-01, 1.982287909550392246e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.804059207839118356e-02, 4.929151638201567209e+00, 8.666751693994503847e-02, 1.734723475976807094e-17, 9.443113874645367792e-03, -9.790145554208009582e-01, 0.000000000000000000e+00, 2.037903341039789817e-01, 1.982287909550392246e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
1.371104304417278610e-02, 4.929151638201567209e+00, 6.586824036216057388e-02, 5.204170427930421283e-18, 1.433935763737992190e-02, -9.790145554207989598e-01, 0.000000000000000000e+00, 2.037903341039882521e-01, 1.982287909550392246e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
9.097336008529806339e-03, 4.929151638201567209e+00, 4.370386067162494725e-02, 2.943923360032077975e-17, 1.902807903436718601e-02, -9.790145554207977385e-01, 0.000000000000000000e+00, 2.037903341039950522e-01, 1.982287909550392246e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
4.353359424748844825e-03, 4.929151638201567209e+00, 2.091366237042793785e-02, 2.097868167802410758e-17, 2.320911531764646360e-02, -9.790145554207984047e-01, 0.000000000000000000e+00, 2.037903341039915273e-01, 1.982287909550392246e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-3.489163048401473788e-04, 4.929151638201567209e+00, -1.676203842365969754e-03, 1.826100318824972218e-17, 2.657321510242210971e-02, -9.790145554207981826e-01, 3.342382230666431668e-14, 2.037903341039927485e-01, 1.982287909550392246e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-4.843197338249585066e-03, 4.929151638201567209e+00, -2.326685762486764564e-02, 8.673617379884035472e-18, 2.885560498400537716e-02, -9.790145554207984047e-01, 0.000000000000000000e+00, 2.037903341039917493e-01, 1.982287909550392246e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-8.990797244721779324e-03, 4.929151638201567209e+00, -4.319204542315795148e-02, 7.757919228897728493e-18, 2.989245374530141719e-02, -9.790145554207981826e-01, 0.000000000000000000e+00, 2.037903341039924432e-01, 1.982287909550392246e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-1.269504197982612714e-02, 4.929151638201567209e+00, -6.098734238094984106e-02, 1.962615573354718958e-17, 2.965356396438423650e-02, -9.790145554207981826e-01, 0.000000000000000000e+00, 2.037903341039923322e-01, 1.982287909550392246e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-1.590558829268241825e-02, 4.929151638201567209e+00, -7.641089809058949911e-02, 1.734723475976807094e-17, 2.822869701747815485e-02, -9.790145554207989598e-01, 0.000000000000000000e+00, 2.037903341039886129e-01, 1.982287909550392246e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.861378670897542720e-02, 4.929151638201567209e+00, -8.942116023170530725e-02, 4.510281037539698445e-17, 2.578568345072979398e-02, -9.790145554207986267e-01, 0.000000000000000000e+00, 2.037903341039900840e-01, 1.982287909550392246e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-2.084196053526451986e-02, 4.929151638201567209e+00, -1.001253706032905061e-01, 3.736708725176135323e-17, 2.249883118637055132e-02, -9.790145554207990708e-01, 0.000000000000000000e+00, 2.037903341039881133e-01, 1.982287909550392246e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-2.262986438855300181e-02, 4.929151638201567209e+00, -1.087145115149944635e-01, 1.734723475976807094e-17, 1.848205124300947300e-02, -9.790145554207982936e-01, 0.000000000000000000e+00, 2.037903341039914717e-01, 1.982287909550392246e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-2.401788968318827738e-02, 4.929151638201567209e+00, -1.153826244690013964e-01, 1.962615573354718958e-17, 1.369394183357787280e-02, -9.790145554208001810e-01, 0.000000000000000000e+00, 2.037903341039824789e-01, 1.982287909550392246e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-2.501105053324109012e-02, 4.929151638201567209e+00, -1.201537974117753566e-01, 7.757919228897728493e-17, 7.741388947406301069e-03, -9.790145554208001810e-01, 0.000000000000000000e+00, 2.037903341039828953e-01, 1.982287909550392246e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.542620796752173562e-02, 4.929151638201567209e+00, -1.221482255221121166e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.982287909550392246e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.337201669062040008e-02, 5.000000000000000000e+00, 1.156622187052165490e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000444e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.019422498013202782e-02, 5.000000000000000000e+00, 9.993612862563712451e-02, 3.469446951953614189e-17, 4.347677175600199624e-03, -9.801882941120750870e-01, 0.000000000000000000e+00, 1.980679380557595626e-01, 2.000000000000000444e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.658308701413214320e-02, 5.000000000000000000e+00, 8.206551717062268714e-02, 2.428612866367529932e-17, 8.930982134913108966e-03, -9.801882941120073633e-01, 0.000000000000000000e+00, 1.980679380560950165e-01, 2.000000000000000444e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
1.260332359758699165e-02, 5.000000000000000000e+00, 6.237067128835891566e-02, 8.673617379884035472e-18, 1.356168617530087613e-02, -9.801882941120046988e-01, 0.000000000000000000e+00, 1.980679380561077563e-01, 2.000000000000000444e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
8.362359393234559263e-03, 5.000000000000000000e+00, 4.138320855384616803e-02, 2.409954872719146512e-17, 1.799612248391213934e-02, -9.801882941120024784e-01, 0.000000000000000000e+00, 1.980679380561188863e-01, 2.000000000000000444e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
4.001650158193710560e-03, 5.000000000000000000e+00, 1.980315784921167499e-02, 9.220181747203676555e-18, 2.195040714542090612e-02, -9.801882941120036996e-01, 0.000000000000000000e+00, 1.980679380561130298e-01, 2.000000000000000444e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-3.207272476796405036e-04, 5.000000000000000000e+00, -1.587198296017472421e-03, 2.960487439549604874e-17, 2.513206051492712298e-02, -9.801882941120034776e-01, 3.534045364774582950e-14, 1.980679380561138070e-01, 2.000000000000000444e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-4.451913913790371546e-03, 5.000000000000000000e+00, -2.203139966780291725e-02, 1.411962612463446054e-17, 2.729066873758738410e-02, -9.801882941120038106e-01, 0.000000000000000000e+00, 1.980679380561123637e-01, 2.000000000000000444e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-8.264427929403999479e-03, 5.000000000000000000e+00, -4.089857042707990831e-02, 6.938893903907228378e-18, 2.827128571273632152e-02, -9.801882941120036996e-01, 0.000000000000000000e+00, 1.980679380561135294e-01, 2.000000000000000444e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-1.166940557631027456e-02, 5.000000000000000000e+00, -5.774894643425161622e-02, 4.046035655711835948e-17, 2.804535172592790074e-02, -9.801882941120035886e-01, 0.000000000000000000e+00, 1.980679380561133907e-01, 2.000000000000000444e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-1.462057085057906838e-02, 5.000000000000000000e+00, -7.235351941167479650e-02, 5.003707553108401214e-17, 2.669776009287407742e-02, -9.801882941120046988e-01, 0.000000000000000000e+00, 1.980679380561081449e-01, 2.000000000000000444e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.710997307162452977e-02, 5.000000000000000000e+00, -8.467294344543237206e-02, 1.734723475976807094e-17, 2.438723934626289142e-02, -9.801882941120040327e-01, 0.000000000000000000e+00, 1.980679380561112812e-01, 2.000000000000000444e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.915813203910221932e-02, 5.000000000000000000e+00, -9.480876585114393629e-02, 3.103167691559091397e-17, 2.127864410503549006e-02, -9.801882941120043657e-01, 0.000000000000000000e+00, 1.980679380561090053e-01, 2.000000000000000444e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-2.080159058210081721e-02, 5.000000000000000000e+00, -1.029418278778172630e-01, 3.273069708340168845e-17, 1.747970761117876443e-02, -9.801882941120036996e-01, 0.000000000000000000e+00, 1.980679380561120306e-01, 2.000000000000000444e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-2.207747687999698019e-02, 5.000000000000000000e+00, -1.092558675254732686e-01, 1.430489624538199204e-17, 1.295127343540757557e-02, -9.801882941120062531e-01, 0.000000000000000000e+00, 1.980679380561007341e-01, 2.000000000000000444e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-2.299039995502078285e-02, 5.000000000000000000e+00, -1.137736936832313001e-01, 8.783938091597278859e-17, 7.321547458443217714e-03, -9.801882941120051429e-01, 0.000000000000000000e+00, 1.980679380561050362e-01, 2.000000000000000444e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.337201669062040008e-02, 5.000000000000000000e+00, -1.156622187052165490e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000444e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 17
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
-2.530678024590093944e-01, 1.000000000000002442e+00, -4.312269557420638777e-01, 2.530678024590093944e-01, 1.000000000000002442e+00, 4.312269557420638777e-01, -3.388880649369180320e-03, 1.000000000000002442e+00, -5.774644864343703166e-03, -4.187304098481739456e-02, 1.000000000000002442e+00, -7.135156592854291491e-02, 1.197935835285437872e-01, 3.231982280604680513e-01, 1.000000000000000222e+00, 3.921636962344363098e-03, 1.746084753967774017e-01, -1.154709840562578187e-16, 6.680284818479594630e-05, 4.376097521382025894e-03, -3.262720217914191740e-18, 8.108807290454281280e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.019091541644332244e+00, 1.019091541644333132e+00, 1.000000000000000000e+00, 5.061356049180186778e-01, 8.624539114841275333e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.624539114841275333e-01, -5.061356049180186778e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000001110e-01, -2.775557561562891351e-17, -1.000000000000002442e+00, 1.000000000000000000e+00, 5.061356049180186778e-01, 0.000000000000000000e+00, 8.624539114841275333e-01, 0.000000000000000000e+00, 8.624539114841275333e-01, 0.000000000000000000e+00, -5.061356049180186778e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.530678024590093944e-01, 1.000000000000002442e+00, -4.312269557420638777e-01, 1.000000000000000000e+00, 1.200343970150834633e-01, 2.996885815909688944e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037815e-02
-2.308845124453171305e-01, 1.269094755259707830e+00, -4.143117326603664718e-01, 2.308845124453171305e-01, 1.269094755259707830e+00, 4.143117326603664718e-01, -3.091819855636057657e-03, 1.269094755259707830e+00, -5.548129789630984465e-03, -3.820255504035649508e-02, 1.269094755259707830e+00, -6.855274354780183099e-02, 1.197935835285438844e-01, 3.231982280604680513e-01, 9.486029093506866960e-01, 3.347501221298768061e-03, 1.490454344071693027e-01, 5.751282644782917522e-17, 5.409196875229356803e-05, 3.543437694883508349e-03, 1.571100636805036268e-18, 7.296689803109190908e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.667132012984901435e-01, 9.667132012984900324e-01, 1.067273688814927013e+00, 4.867885395868251641e-01, 8.735198439228074596e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.735198439228074596e-01, -4.867885395868251641e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.743014546753432925e-01, -2.775557561562891351e-17, -1.269094755259707830e+00, 1.000000000000000000e+00, 4.867885395868251641e-01, 0.000000000000000000e+00, 8.735198439228074596e-01, 0.000000000000000000e+00, 8.735198439228074596e-01, 0.000000000000000000e+00, -4.867885395868251641e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.308845124453171305e-01, 1.269094755259707830e+00, -4.143117326603664718e-01, 1.000000000000000000e+00, 1.200343970150834494e-01, 2.996885815909712258e-01, 1.800000000000000000e+02, 1.597405008709122676e+01, 1.585601590446870934e-02, 1.585601590447039203e-02
-2.067825123291719969e-01, 1.574500503487180181e+00, -3.941907356701702669e-01, 2.067825123291719969e-01, 1.574500503487180181e+00, 3.941907356701702669e-01, -2.769065238055201661e-03, 1.574500503487180181e+00, -5.278685566843632770e-03, -3.421459596823042681e-02, 1.574500503487180181e+00, -6.522348821212037295e-02, 1.197935835285438982e-01, 3.231982280604680513e-01, 8.902703937419332858e-01, 2.767153048803778354e-03, 1.232057887256178125e-01, 3.610807326692421653e-17, 4.196456284352197271e-05, 2.748999847093537910e-03, 6.514392509518829384e-19, 6.426889623553902475e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.072670280387734598e-01, 9.072670280387733488e-01, 1.143625125871795323e+00, 4.645386700102103750e-01, 8.855528352758772481e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.855528352758771371e-01, -4.645386700102104305e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.451351968709665874e-01, -2.775557561562891351e-17, -1.574500503487180181e+00, 1.000000000000000000e+00, 4.645386700102103750e-01, 0.000000000000000000e+00, 8.855528352758771371e-01, 0.000000000000000000e+00, 8.855528352758772481e-01, 0.000000000000000000e+00, -4.645386700102104305e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.067825123291719969e-01, 1.574500503487180181e+00, -3.941907356701702669e-01, 1.000000000000000000e+00, 1.200343970150834355e-01, 2.996885815909690054e-01, 1.800000000000000000e+02, 1.597405008709034924e+01, 1.585601590446871975e-02, 1.585601590447038856e-02
-1.816117531907948390e-01, 1.910664685227491111e+00, -3.709612113254475707e-01, 1.816117531907948390e-01, 1.910664685227491111e+00, 3.709612113254475707e-01, -2.431998658485895470e-03, 1.910664685227491111e+00, -4.967614443686374504e-03, -3.004979815997910197e-02, 1.910664685227491111e+00, -6.137989050631592614e-02, 1.197935835285438150e-01, 3.231982280604680513e-01, 8.260630707278411311e-01, 2.210583934493049255e-03, 9.842489099442235101e-02, 4.027142520773376189e-18, 3.110626080178904954e-05, 2.037698009785660243e-03, -2.799647418946861635e-20, 5.533289514838147377e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.418338882434867054e-01, 8.418338882434864834e-01, 1.227666171306873055e+00, 4.397043267671496003e-01, 8.981425861310929903e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.981425861310928793e-01, -4.397043267671496558e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.130315353639205656e-01, -0.000000000000000000e+00, -1.910664685227491111e+00, 1.000000000000000000e+00, 4.397043267671496003e-01, 0.000000000000000000e+00, 8.981425861310928793e-01, 0.000000000000000000e+00, 8.981425861310929903e-01, 0.000000000000000000e+00, -4.397043267671496558e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.816117531907948390e-01, 1.910664685227491111e+00, -3.709612113254475707e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909706707e-01, 1.800000000000000000e+02, 1.597405008709159802e+01, 1.585601590446870240e-02, 1.585601590447037468e-02
-1.564251894989123759e-01, 2.268440483751327008e+00, -3.450636371000798119e-01, 1.564251894989123759e-01, 2.268440483751327008e+00, 3.450636371000798119e-01, -2.094720437036234895e-03, 2.268440483751327008e+00, -4.620814940528628068e-03, -2.588238530267675253e-02, 2.268440483751327008e+00, -5.709483260321956966e-02, 1.197935835285438705e-01, 3.231982280604681623e-01, 7.577275329787250824e-01, 1.706108284284892735e-03, 7.596342273424284974e-02, 1.109623962687548333e-18, 2.202151796372244798e-05, 1.442577866014532664e-03, -4.191961768623480330e-20, 4.655679930042572190e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.721937197296453448e-01, 7.721937197296454558e-01, 1.317110120937831752e+00, 4.128797824832488028e-01, 9.107855319539200911e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.107855319539200911e-01, -4.128797824832488028e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.788637664893625412e-01, 2.775557561562891351e-17, -2.268440483751327008e+00, 1.000000000000000000e+00, 4.128797824832488028e-01, 0.000000000000000000e+00, 9.107855319539200911e-01, 0.000000000000000000e+00, 9.107855319539200911e-01, 0.000000000000000000e+00, -4.128797824832488028e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.564251894989123759e-01, 2.268440483751327008e+00, -3.450636371000798119e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909687834e-01, 1.800000000000000000e+02, 1.597405008709113794e+01, 1.585601590446870240e-02, 1.585601590447037121e-02
-1.323474059947193360e-01, 2.635835131128802189e+00, -3.172811303166612751e-01, 1.323474059947193360e-01, 2.635835131128802189e+00, 3.172811303166612751e-01, -1.772290108862678570e-03, 2.635835131128802189e+00, -4.248773935255079071e-03, -2.189843315349768171e-02, 2.635835131128802189e+00, -5.249789046400210601e-02, 1.197935835285438705e-01, 3.231982280604682733e-01, 6.875555294768540548e-01, 1.274649337542858342e-03, 5.675297831771293489e-02, -1.153949258557761771e-17, 1.492884110909749185e-05, 9.779532811820506721e-04, -1.636508648953708611e-19, 3.833297602894247119e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.006820245006522008e-01, 7.006820245006522008e-01, 1.408958782782200103e+00, 3.849795407664587388e-01, 9.229251070326598416e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.229251070326597306e-01, -3.849795407664587943e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.437777647384269719e-01, -0.000000000000000000e+00, -2.635835131128802189e+00, 1.000000000000000000e+00, 3.849795407664587388e-01, 0.000000000000000000e+00, 9.229251070326597306e-01, 0.000000000000000000e+00, 9.229251070326598416e-01, 0.000000000000000000e+00, -3.849795407664587943e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.323474059947193360e-01, 2.635835131128802189e+00, -3.172811303166612751e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909685613e-01, 1.800000000000000000e+02, 1.597405008708979324e+01, 1.585601590446870240e-02, 1.585601590447037815e-02
-1.103382641474780212e-01, 2.999504630443041719e+00, -2.886792442491161736e-01, 1.103382641474780212e-01, 2.999504630443041719e+00, 2.886792442491161736e-01, -1.477561367432086992e-03, 2.999504630443041719e+00, -3.865760461047917929e-03, -1.825676206908750931e-02, 2.999504630443041719e+00, -4.776537239606895580e-02, 1.197935835285438982e-01, 3.231982280604683844e-01, 6.180946160429470204e-01, 9.260453796082487128e-04, 4.123160135275868304e-02, -1.168796899776258657e-17, 9.750229134720642357e-06, 6.387145864099353374e-04, -1.830824543330464986e-19, 3.097896476139011882e-02, 5.724531250010900211e-15, 1.000000000000000000e+00, -2.188016124356779297e-15, 6.298949951452684770e-01, 6.298949951452683660e-01, 1.499876157610759986e+00, 3.570271000057098076e-01, 9.340940262422797735e-01, 5.724531250010900211e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.128431495317266246e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.340940262422796625e-01, -3.570271000057098632e-01, -2.188016124356779297e-15, 0.000000000000000000e+00, 3.090473080214734547e-01, 1.837419105754634074e-14, -2.999504630443041719e+00, 1.000000000000000000e+00, 3.570271000057098076e-01, 0.000000000000000000e+00, 9.340940262422796625e-01, 0.000000000000000000e+00, 9.340940262422797735e-01, -6.128431495317266246e-15, -3.570271000057098632e-01, 0.000000000000000000e+00, 5.724531250010900211e-15, 1.000000000000000000e+00, -2.188016124356779297e-15, 0.000000000000000000e+00, -1.103382641474780212e-01, 2.999504630443041719e+00, -2.886792442491161736e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909687278e-01, 1.800000000000000000e+02, 1.597405008708845386e+01, 1.585601590446871628e-02, 1.585601590447037815e-02
-9.105726253853119179e-02, 3.346634446532014806e+00, -2.604367210979310898e-01, 9.105726253853119179e-02, 3.346634446532014806e+00, 2.604367210979310898e-01, -1.219365687783746655e-03, 3.346634446532014806e+00, -3.487559286238672840e-03, -1.506649383759045557e-02, 3.346634446532014806e+00, -4.309231514448227940e-02, 1.197935835285438427e-01, 3.231982280604682733e-01, 5.517923912387794338e-01, 6.588620756632415903e-04, 2.933542896320059587e-02, -4.600968634580230092e-18, 6.192953367279917041e-06, 4.056858145571734780e-04, -6.322738938356377490e-20, 2.468927826913555959e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.623269586551401522e-01, 5.623269586551401522e-01, 1.586658611633003924e+00, 3.300417475279306401e-01, 9.439663367349017120e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.439663367349014900e-01, -3.300417475279306956e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.758961956193896614e-01, 1.387778780781445676e-17, -3.346634446532014806e+00, 1.000000000000000000e+00, 3.300417475279306401e-01, 0.000000000000000000e+00, 9.439663367349014900e-01, 0.000000000000000000e+00, 9.439663367349017120e-01, 0.000000000000000000e+00, -3.300417475279306956e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.105726253853119179e-02, 3.346634446532014806e+00, -2.604367210979310898e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909687278e-01, 1.800000000000000000e+02, 1.597405008708806129e+01, 1.585601590446871281e-02, 1.585601590447037815e-02
-7.480400851514831806e-02, 3.666666666666665186e+00, -2.336507180492704838e-01, 7.480400851514831806e-02, 3.666666666666665186e+00, 2.336507180492704838e-01, -1.001715170752690010e-03, 3.666666666666665186e+00, -3.128862658206527092e-03, -1.237720201443172352e-02, 3.666666666666665186e+00, -3.866025625521404829e-02, 1.197935835285438566e-01, 3.231982280604682733e-01, 4.906660686653360748e-01, 4.632607065454276939e-04, 2.062639822549397484e-02, -3.329922671570209238e-18, 3.872033296465257432e-06, 2.536477975384701807e-04, -3.570695000500452759e-20, 1.952221229890314588e-02, -7.352403958762227734e-15, 1.000000000000000000e+00, 2.353895134283654678e-15, 5.000336403487209980e-01, 5.000336403487211090e-01, 1.666666666666666963e+00, 3.049080150116073029e-01, 9.523818049404774166e-01, -7.352403958762227734e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.720017245837391695e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.523818049404773056e-01, -3.049080150116073584e-01, 2.353895134283654678e-15, 0.000000000000000000e+00, 2.453330343326680374e-01, -2.831068712794149178e-14, -3.666666666666665186e+00, 1.000000000000000000e+00, 3.049080150116073029e-01, 0.000000000000000000e+00, 9.523818049404773056e-01, 0.000000000000000000e+00, 9.523818049404774166e-01, 7.720017245837391695e-15, -3.049080150116073584e-01, 0.000000000000000000e+00, -7.352403958762227734e-15, 1.000000000000000000e+00, 2.353895134283654678e-15, 0.000000000000000000e+00, -7.480400851514831806e-02, 3.666666666666665186e+00, -2.336507180492704838e-01, 1.000000000000000000e+00, 1.200343970150834216e-01, 2.996885815909661188e-01, 1.800000000000000000e+02, 1.597405008708769181e+01, 1.585601590446870934e-02, 1.585601590447037468e-02
